SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-01264020,03/07/2017,Front,,Open,"OPEN GROUND LEVEL REAR PORCH WINDOW WITH ACCESS TO BASEMENT CATS OBSERVED EXITING BUILDING THROUGH OPEN WINDOW, PLYWOOD REMOVED FROM PREVIOUS BOARD UP, GARAGE HAS ROTTING/MISSING SOFFIT/FASCIA",Vacant,false,false,3313,N,KENNETH,AVE,60641,1146130.18147295,1921654.38438147,30,17,16,41.94100635905131,-87.73832602568166,"(41.94100635905131, -87.73832602568166)"
Vacant/Abandoned Building,17-01264540,03/07/2017,Rear,,Open,REAR,Vacant,false,true,4234,S,DREXEL,BLVD,60653,1182890.33948885,1876958.16672587,4,2,36,41.81757833476708,-87.60461468061217,"(41.81757833476708, -87.60461468061217)"
Vacant/Abandoned Building,17-01267097,03/07/2017,Front,,Open,FRONT AND BACK,Vacant,false,true,9723,S,MERRILL,AVE,60617,1192376.9403696,1840911.11680579,7,4,51,41.71843645702715,-87.57098768341808,"(41.71843645702715, -87.57098768341808)"
Vacant/Abandoned Building,17-01267519,03/07/2017,Front,,Open,,Vacant,false,true,5333,S,HARLEM,AVE,60638,1129245.12398911,1868252.74008599,23,8,56,41.79476892009159,-87.80160181007675,"(41.79476892009159, -87.80160181007675)"
Vacant/Abandoned Building,17-01268048,03/07/2017,,,,,,,,2726,N,MELVINA,AVE,60639,1134605.39110141,1917464.82051787,30,25,19,41.92972142929485,-87.78078385048138,"(41.92972142929485, -87.78078385048138)"
Vacant/Abandoned Building,17-01269580,03/07/2017,,,,,,,,1822,N,WOLCOTT,AVE,60622,1163400.11666784,1912157.71602001,32,14,22,41.91460043255167,-87.67512038849571,"(41.91460043255167, -87.67512038849571)"
Vacant/Abandoned Building,17-01270179,03/07/2017,,,,,,,,9956,S,PARNELL,AVE,60628,1174387.25409152,1838869.02809861,9,22,73,41.71325091623401,-87.63693747325561,"(41.71325091623401, -87.63693747325561)"
Vacant/Abandoned Building,17-01270180,03/07/2017,,,,,,,,9924,S,MORGAN,ST,60643,1171400.3700041,1839009.69998884,34,22,73,41.713702712827164,-87.6478723600792,"(41.713702712827164, -87.6478723600792)"
Vacant/Abandoned Building,17-01271068,03/07/2017,,,,,,,,1916,S,SAWYER,AVE,60623,1154999.04558733,1890416.5607721,24,10,29,41.8551133289699,-87.70656819151311,"(41.8551133289699, -87.70656819151311)"
Vacant/Abandoned Building,17-01272984,03/07/2017,Front,,Boarded,,Vacant,false,false,229,W,110TH,PL,60628,1176715.10110702,1831664.90760157,34,5,49,41.69342980118241,-87.6286280251961,"(41.69342980118241, -87.6286280251961)"
Vacant/Abandoned Building,17-01275946,03/07/2017,Front,,Open,,Vacant,false,false,3563,W,CORTLAND,ST,60647,1152354.51967323,1912395.35652324,1,14,22,41.91547798463339,-87.71569422349496,"(41.91547798463339, -87.71569422349496)"
Vacant/Abandoned Building,17-01279904,03/07/2017,Front,,Open,REAR,Vacant,false,false,7741,S,HOYNE,AVE,60620,1163708.87571466,1853286.29682087,18,6,71,41.753044486622215,-87.67564202390682,"(41.753044486622215, -87.67564202390682)"
Vacant/Abandoned Building,17-01289702,03/08/2017,Front,,Open,FRONT DOOR AND FRONT WINDOWS OPEN,Vacant,false,false,6562,S,ROSS,AVE,60621,1175956.41928393,1861474.29679081,20,7,68,41.77524761225995,-87.63051449709816,"(41.77524761225995, -87.63051449709816)"
Vacant/Abandoned Building,17-01280472,03/08/2017,Front,,Open,,Vacant,false,false,3500,W,WALNUT,ST,60624,1153009.20299867,1901464.77022705,28,11,27,41.885470453217216,-87.71357907070485,"(41.885470453217216, -87.71357907070485)"
Vacant/Abandoned Building,17-01280474,03/08/2017,Front,,Open,REAR,Vacant,false,false,3504,W,WALNUT,ST,60624,1152982.20299867,1901465.87022705,28,11,27,41.88547400677216,-87.71367819121359,"(41.88547400677216, -87.71367819121359)"
Vacant/Abandoned Building,17-01282701,03/08/2017,Front,,Boarded,,Vacant,false,false,1158,S,RACINE,AVE,60607,1168551.04487118,1894989.35692583,28,12,28,41.86737923972633,-87.65669407970934,"(41.86737923972633, -87.65669407970934)"
Vacant/Abandoned Building,17-01291284,03/08/2017,Rear,,Open,REAR,Vacant,false,true,7740,S,DR MARTIN LUTHER KING JR,DR,60619,1180246.44066925,1853776.98767955,6,6,69,41.754028102514305,-87.61502357867818,"(41.754028102514305, -87.61502357867818)"
Vacant/Abandoned Building,17-01294000,03/08/2017,Front,,Open,"FRONT, REAR AND SIDE",Vacant,false,true,7035,S,MAY,ST,60621,1169867.63328873,1858146.06661268,6,7,68,41.76624891518887,-87.65293170031138,"(41.76624891518887, -87.65293170031138)"
Vacant/Abandoned Building,17-01280489,03/08/2017,Front,,Open,REAR,Vacant,false,false,3506,W,WALNUT,ST,60624,1152968.60299867,1901466.47022705,28,11,27,41.88547592270402,-87.7137281173678,"(41.88547592270402, -87.7137281173678)"
Vacant/Abandoned Building,17-01289716,03/08/2017,Front,,Open,FRONT DOOR AND FRONT WINDOWS OPEN,Vacant,false,false,6548,S,ROSS,AVE,60621,1175984.45599472,1861574.59820934,20,7,68,41.775522221491585,-87.63040871318917,"(41.775522221491585, -87.63040871318917)"
Vacant/Abandoned Building,17-01283669,03/08/2017,Rear,,Open,,Vacant,false,false,5143,S,MAY,ST,60609,1169524.09139202,1870702.52327798,20,9,61,41.80071277525065,-87.65382719426199,"(41.80071277525065, -87.65382719426199)"
Vacant/Abandoned Building,17-01283400,03/08/2017,Front,,Open,,Occupied,false,false,126,N,KILBOURN,AVE,60624,1146372.53610708,1900242.51290209,28,11,26,41.882245377327166,-87.73798152477195,"(41.882245377327166, -87.73798152477195)"
Vacant/Abandoned Building,17-01286880,03/08/2017,Rear,,Open,,Vacant,false,false,7955,S,LAFLIN,ST,60620,1167718.88812361,1851941.72321286,21,6,71,41.74926973194524,-87.66098536651955,"(41.74926973194524, -87.66098536651955)"
Vacant/Abandoned Building,17-01282299,03/08/2017,Front,,Open,,Vacant,false,true,13335,S,BUFFALO,AVE,60633,1200095.82418562,1817144.82148807,10,4,55,41.65302838909562,-87.54351486660086,"(41.65302838909562, -87.54351486660086)"
Vacant/Abandoned Building,17-01282798,03/08/2017,Front,,Open,,Vacant,false,true,1922,N,LOWELL,AVE,60639,1147084.79828196,1912417.10427853,35,25,20,41.91564016957128,-87.73505431112233,"(41.91564016957128, -87.73505431112233)"
Vacant/Abandoned Building,17-01283963,03/08/2017,Front,,Open,FRONT AND REAR,Vacant,false,false,7844,S,DOBSON,AVE,60619,1184581.7864137,1853207.29089079,8,6,69,41.752364371447,-87.59915397607553,"(41.752364371447, -87.59915397607553)"
Vacant/Abandoned Building,17-01285221,03/08/2017,Garage,,Open,,Vacant,false,true,1143,W,111TH,PL,60643,1170691.54621268,1830857.95997425,34,22,75,41.69134852475677,-87.65070497574135,"(41.69134852475677, -87.65070497574135)"
Vacant/Abandoned Building,17-01285972,03/08/2017,Front,,Boarded,NOT OPEN,Vacant,false,false,2227,N,KEYSTONE,AVE,60639,1149018.322618,1914496.43159061,35,25,20,41.921308807016516,-87.72789670731191,"(41.921308807016516, -87.72789670731191)"
Vacant/Abandoned Building,17-01287263,03/08/2017,Front,,Open,,Vacant,false,false,5318,S,KEDZIE,AVE,60632,1155951.59517199,1869113.57988158,14,8,63,41.7966361402487,-87.70364497981329,"(41.7966361402487, -87.70364497981329)"
Vacant/Abandoned Building,17-01287711,03/08/2017,,,,,,,,2222,S,DRAKE,AVE,60623,1153049.96138095,1888944.01790888,22,10,30,41.85111131578534,-87.71376124884327,"(41.85111131578534, -87.71376124884327)"
Vacant/Abandoned Building,17-01288135,03/08/2017,Front,,Open,FRONT DOOR,Vacant,false,true,4204,W,THOMAS,ST,60651,1148152.82143353,1907003.32700736,37,11,23,41.90076370902771,-87.73127005203958,"(41.90076370902771, -87.73127005203958)"
Vacant/Abandoned Building,17-01290934,03/08/2017,Front,,Boarded,"ALL OVER FRONT, REAR & CLIMBED OUT OF SIDE WINDOW",Vacant,false,true,701,N,RIDGEWAY,AVE,60624,1151261.72492141,1904416.84728103,27,11,23,41.893605711040394,-87.7199186863901,"(41.893605711040394, -87.7199186863901)"
Vacant/Abandoned Building,17-01293018,03/08/2017,Front,,Open,REAR,Vacant,false,true,4513,W,WASHINGTON,BLVD,60624,1146298.73610708,1900115.01290209,28,11,26,41.881896907037245,-87.73825576788253,"(41.881896907037245, -87.73825576788253)"
Vacant/Abandoned Building,17-01315762,03/09/2017,Front,,Open,1ST LEVEL /WEST SIDE OF BUILDING,Vacant,false,false,2723,W,CONGRESS,PKWY,60612,1158214.43069837,1897652.00741696,28,11,27,41.874903122588904,-87.69456863887898,"(41.874903122588904, -87.69456863887898)"
Vacant/Abandoned Building,17-01308006,03/09/2017,Garage,,Open,"GARAGE, FRONT",Occupied,false,true,6122,S,CHAMPLAIN,AVE,60637,1181619.39466713,1864559.96138898,20,3,42,41.783586094173984,-87.60965972562452,"(41.783586094173984, -87.60965972562452)"
Vacant/Abandoned Building,17-01312623,03/09/2017,Rear,,Open,,Vacant,false,true,4733,S,PAULINA,ST,60609,1165807.94247895,1873319.49456932,20,9,61,41.80797385531806,-87.6673811812064,"(41.80797385531806, -87.6673811812064)"
Vacant/Abandoned Building,17-01322829,03/09/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,700,S,WINCHESTER,AVE,60612,1163562.23560778,1897039.36417998,27,12,28,41.87311108664271,-87.67495099055017,"(41.87311108664271, -87.67495099055017)"
Vacant/Abandoned Building,17-01311037,03/09/2017,Rear,,Open,BACK DOOR OPEN ON THE 1ST FLOOR,Vacant,false,false,6433,S,ABERDEEN,ST,60621,1170087.75279061,1862145.89761347,16,7,68,41.777220164016,-87.65200874061486,"(41.777220164016, -87.65200874061486)"
Vacant/Abandoned Building,17-01310734,03/09/2017,Front,,Open,"FIRST FLOOR WINDOWS ON THE NORTH, SOUTH AND WEST SIDES OF THE BUILDING.",Vacant,false,false,203,N,PARKSIDE,AVE,60644,1138560.39769365,1900921.58941502,29,15,25,41.88425398455332,-87.76665166674012,"(41.88425398455332, -87.76665166674012)"
Vacant/Abandoned Building,17-01303757,03/09/2017,,,,,,,,1928,S,SAWYER,AVE,60623,1155001.34558733,1890335.8607721,24,10,29,41.854891832953705,-87.70656191158767,"(41.854891832953705, -87.70656191158767)"
Vacant/Abandoned Building,17-01304363,03/09/2017,Front,,Open,,Vacant,false,false,155,W,BRAYTON,ST,60628,1177496.14952653,1821209.87051049,9,5,53,41.66472201335346,-87.62608265603848,"(41.66472201335346, -87.62608265603848)"
Vacant/Abandoned Building,17-01305353,03/09/2017,Front,,Boarded,BE,Vacant,false,false,3010,W,111TH,ST,60655,1158180.80979262,1830860.6041964,19,22,74,41.69161871987673,-87.69650830676392,"(41.69161871987673, -87.69650830676392)"
Vacant/Abandoned Building,17-01307688,03/09/2017,Front,,Open,,Vacant,false,false,9725,S,MERRILL,AVE,60617,1192377.3403696,1840897.31680579,7,4,51,41.718398578728774,-87.57098666594659,"(41.718398578728774, -87.57098666594659)"
Vacant/Abandoned Building,17-01309224,03/09/2017,Front,,Open,SIDE WINDOWS ARE OPEN,Vacant,false,true,12201,S,HARVARD,AVE,60628,1176154.65096729,1824015.92997371,34,5,53,41.6724523958162,-87.63090827325846,"(41.6724523958162, -87.63090827325846)"
Vacant/Abandoned Building,17-01310670,03/09/2017,Front,,Open,,Vacant,false,false,8257,S,BUFFALO,AVE,60617,1199580.17877577,1850708.21066613,7,4,46,41.74514237238156,-87.54427644283834,"(41.74514237238156, -87.54427644283834)"
Vacant/Abandoned Building,17-01314749,03/09/2017,Garage,,Open,NO DOOR,Vacant,false,true,1040,N,AVERS,AVE,60651,1150528.29373212,1906665.24201112,37,11,23,41.899789891814905,-87.72255355976685,"(41.899789891814905, -87.72255355976685)"
Vacant/Abandoned Building,17-01315759,03/09/2017,Front,,Open,REAR,Vacant,false,false,1516,N,RIDGEWAY,AVE,60651,1151091.36837406,1909817.96170182,26,25,23,41.90843024138244,-87.72040262604985,"(41.90843024138244, -87.72040262604985)"
Vacant/Abandoned Building,17-01319749,03/09/2017,Front,,Open,BACK DOOR,Vacant,false,false,9029,S,PAXTON,AVE,60617,1192411.31390919,1845532.31901229,7,4,48,41.731116647652,-87.57071184117804,"(41.731116647652, -87.57071184117804)"
Vacant/Abandoned Building,17-01325338,03/10/2017,,,,,,,,8449,S,GILBERT,CT,60620,1172924.69001047,1848492.35998352,21,6,71,41.73969101634929,-87.64201082875977,"(41.73969101634929, -87.64201082875977)"
Vacant/Abandoned Building,17-01330558,03/10/2017,Front,,Open,FRONT,Vacant,true,false,8449,S,GILBERT,CT,60620,1172924.69001047,1848492.35998352,21,6,71,41.73969101634929,-87.64201082875977,"(41.73969101634929, -87.64201082875977)"
Vacant/Abandoned Building,17-01326226,03/10/2017,Rear,,Boarded,GARAGE,Vacant,false,false,8422,S,DR MARTIN LUTHER KING JR,DR,60619,1180382.61132587,1849241.04331418,6,6,44,41.74157783821984,-87.61466340041504,"(41.74157783821984, -87.61466340041504)"
Vacant/Abandoned Building,17-01332080,03/10/2017,Front,,Open,NEEDS TO BE SECURE - AND CLEANED UP .. ALOT OF DUMPING OCCURING,Vacant,false,true,7994,S,EBERHART,AVE,60619,1180961.31989345,1852105.66430604,6,6,44,41.74942539933021,-87.6124551259836,"(41.74942539933021, -87.6124551259836)"
Vacant/Abandoned Building,17-01336229,03/10/2017,Front,,Open,FRONT DOOR,Vacant,true,true,7339,S,PRINCETON,AVE,60621,1175563.49011574,1856294.1011319,6,7,69,41.7610413702423,-87.63210973913156,"(41.7610413702423, -87.63210973913156)"
Vacant/Abandoned Building,17-01335598,03/10/2017,Front,,Open,,Vacant,false,true,6432,S,STEWART,AVE,60621,1174730.04406935,1862312.46633403,20,7,68,41.777575057727994,-87.63498526180007,"(41.777575057727994, -87.63498526180007)"
Vacant/Abandoned Building,17-01339338,03/10/2017,Front,,Boarded,,Vacant,false,true,2306,W,MAYPOLE,AVE,60612,1161000.24511633,1900959.84800021,27,12,28,41.88392278757119,-87.68424842820414,"(41.88392278757119, -87.68424842820414)"
Vacant/Abandoned Building,17-01331102,03/10/2017,Front,,Open,REAR ENTRY DOOR,Vacant,true,true,6429,S,WOLCOTT,AVE,60636,1164789.06618864,1862044.33197044,15,7,67,41.77705501227918,-87.67143656083536,"(41.77705501227918, -87.67143656083536)"
Vacant/Abandoned Building,17-01325465,03/10/2017,Rear,,Open,REAR DOOR,Vacant,false,false,10221,S,LAFAYETTE,AVE,60628,1177725.07891105,1837195.49499275,9,5,49,41.70858378104769,-87.62476369941328,"(41.70858378104769, -87.62476369941328)"
Vacant/Abandoned Building,17-01326295,03/10/2017,Rear,,Open,ALL OVER,Vacant,false,true,11759,S,WALLACE,ST,60628,1174422.65996743,1826850.76998845,34,5,53,41.68027021990711,-87.63716356590903,"(41.68027021990711, -87.63716356590903)"
Vacant/Abandoned Building,17-01326726,03/10/2017,Front,,Open,FRONT,Vacant,false,false,932,N,HOYNE,AVE,60622,1162231.27080923,1906318.48009884,2,12,24,41.8986016717362,-87.67957805611107,"(41.8986016717362, -87.67957805611107)"
Vacant/Abandoned Building,17-01329041,03/10/2017,Front,,Open,FRONT WINDOW OUT LARGE PICTURE WINDOW,Vacant,false,true,10635,S,MICHIGAN,AVE,60628,1178815.80412187,1834437.42298261,9,5,49,41.70099055444129,-87.62085296358227,"(41.70099055444129, -87.62085296358227)"
Vacant/Abandoned Building,17-01329334,03/10/2017,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,true,11115,S,EGGLESTON,AVE,60628,1175270.29016909,1831198.46557575,34,22,49,41.692182129302154,-87.6339316432056,"(41.692182129302154, -87.6339316432056)"
Vacant/Abandoned Building,17-01329443,03/10/2017,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,true,false,11127,S,EGGLESTON,AVE,60628,1175273.09016909,1831118.16557575,34,22,49,41.69196171158293,-87.63392377910019,"(41.69196171158293, -87.63392377910019)"
Vacant/Abandoned Building,17-01330139,03/10/2017,Front,,Open,,Vacant,false,true,347,E,107TH,ST,60628,1180549.17418394,1834089.80943047,9,5,49,41.69999712995877,-87.61451663947601,"(41.69999712995877, -87.61451663947601)"
Vacant/Abandoned Building,17-01331289,03/10/2017,Rear,,Boarded,BOARDED,Vacant,false,false,833,N,ST LOUIS,AVE,60651,1152895.6607755,1905334.27558024,27,11,23,41.89609101239742,-87.71389344079017,"(41.89609101239742, -87.71389344079017)"
Vacant/Abandoned Building,17-01333369,03/10/2017,Front,,Open,FRONT,Vacant,false,false,11436,S,CALUMET,AVE,60628,1180623.63406892,1829063.21788919,9,5,49,41.68620175869563,-87.61439761845179,"(41.68620175869563, -87.61439761845179)"
Vacant/Abandoned Building,17-01351173,03/11/2017,Front,,Open,,Vacant,true,false,8229,S,JUSTINE,ST,60620,1167435.96807928,1850157.31493114,21,6,71,41.744379126066086,-87.66207310886693,"(41.744379126066086, -87.66207310886693)"
Vacant/Abandoned Building,17-01344552,03/11/2017,Front,,Open,FRONT DOOR,Vacant,false,false,5722,S,RACINE,AVE,60636,1169297.3039733,1866840.28749062,16,7,67,41.79011927839038,-87.65477070149495,"(41.79011927839038, -87.65477070149495)"
Vacant/Abandoned Building,17-01344011,03/11/2017,Front,,Open,FRONT DOOR,Vacant,false,false,6746,S,CHAMPLAIN,AVE,60637,1181727.91969828,1860424.02941308,20,3,42,41.77223419566292,-87.60938949524987,"(41.77223419566292, -87.60938949524987)"
Vacant/Abandoned Building,17-01346984,03/11/2017,Front,,Open,FRONT DOOR,Vacant,true,false,5450,S,PAULINA,ST,60609,1165928.69741878,1868893.35897471,16,9,61,41.79582545126845,-87.66706411955464,"(41.79582545126845, -87.66706411955464)"
Vacant/Abandoned Building,17-01348729,03/11/2017,Front,,Open,FRONT,Vacant,false,false,6409,S,PAULINA,ST,60636,1166098.62708835,1862162.16293263,15,7,67,41.77735059583525,-87.6666323796636,"(41.77735059583525, -87.6666323796636)"
Vacant/Abandoned Building,17-01344918,03/11/2017,Front,,Open,,Vacant,false,true,4507,W,MAYPOLE,AVE,60624,1146269.73047249,1901075.80837764,28,11,26,41.884533993201984,-87.73833781652817,"(41.884533993201984, -87.73833781652817)"
Vacant/Abandoned Building,17-01348409,03/11/2017,Front,,Open,,Vacant,false,false,1236,W,96TH,ST,60643,1169772.8939976,1840998.00387667,21,22,73,41.7191943183815,-87.65377530775872,"(41.7191943183815, -87.65377530775872)"
Vacant/Abandoned Building,17-01348410,03/11/2017,Front,,Boarded,,Vacant,false,false,1232,W,96TH,ST,60643,1169799.7939976,1840998.70387667,21,22,73,41.71919565657779,-87.65367676128433,"(41.71919565657779, -87.65367676128433)"
Vacant/Abandoned Building,17-01344419,03/11/2017,Front,,Open,,Vacant,false,false,1621,N,LATROBE,AVE,60639,1141154.29011368,1910276.19663287,37,25,25,41.90987673860173,-87.75689564947211,"(41.90987673860173, -87.75689564947211)"
Vacant/Abandoned Building,17-01344640,03/11/2017,Front,,Open,FRONT WINDOWS,Vacant,false,true,13526,S,BUFFALO,AVE,60633,1200107.34067808,1815875.28512499,10,4,55,41.64954434676582,-87.54351528727769,"(41.64954434676582, -87.54351528727769)"
Vacant/Abandoned Building,17-01345466,03/11/2017,Front,,Open,FRONT AND REAR,Vacant,false,false,1231,N,HARDING,AVE,60651,1149826.08941441,1907916.09157205,37,25,23,41.90323603845399,-87.72510020858748,"(41.90323603845399, -87.72510020858748)"
Vacant/Abandoned Building,17-01350730,03/11/2017,Front,,Boarded,,Vacant,false,true,2828,W,FULTON,ST,60612,1157485.53526808,1901883.45457407,27,12,27,41.88652947407314,-87.6971296762829,"(41.88652947407314, -87.6971296762829)"
Vacant/Abandoned Building,17-01360910,03/12/2017,Front,,Open,FRONT,Vacant,false,true,6220,S,ABERDEEN,ST,60621,1170048.63769972,1863556.02466683,16,7,68,41.78109057200613,-87.65211118343629,"(41.78109057200613, -87.65211118343629)"
Vacant/Abandoned Building,17-01360971,03/12/2017,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,true,6220,S,ABERDEEN,ST,60621,1170048.63769972,1863556.02466683,16,7,68,41.78109057200613,-87.65211118343629,"(41.78109057200613, -87.65211118343629)"
Vacant/Abandoned Building,17-01365402,03/12/2017,Front,,Open,BACK DOOR,Vacant,false,false,7007,S,PERRY,AVE,60621,1176609.19150896,1858529.63116653,6,7,69,41.76715246242991,-87.62821003175027,"(41.76715246242991, -87.62821003175027)"
Vacant/Abandoned Building,17-01360986,03/12/2017,Front,,Open,FRONT,Vacant,false,true,6226,S,ABERDEEN,ST,60621,1170049.83769972,1863516.02466683,16,7,68,41.78098078116025,-87.65210794577672,"(41.78098078116025, -87.65210794577672)"
Vacant/Abandoned Building,17-01357465,03/12/2017,Rear,,Open,,Vacant,false,true,7020,S,CORNELL,AVE,60649,1188560.79987834,1858901.45010941,5,3,43,41.76789554883418,-87.58439113965588,"(41.76789554883418, -87.58439113965588)"
Vacant/Abandoned Building,17-01360566,03/12/2017,Rear,,Open,,Vacant,false,false,1021,W,103RD,ST,60643,1171235.47979219,1836516.68262143,34,22,73,41.70686509785534,-87.6485488593922,"(41.70686509785534, -87.6485488593922)"
Vacant/Abandoned Building,17-01366298,03/12/2017,Front,,Open,FRONT DOOR OR THRU BACK.,Vacant,false,true,3050,N,NAGLE,AVE,60634,1132893.01711016,1919247.56559181,36,25,19,41.93464359770091,-87.78703472926969,"(41.93464359770091, -87.78703472926969)"
Vacant/Abandoned Building,17-01367226,03/12/2017,Front,,Boarded,"WINDOWS OPEN, GAPING HOLE IN ROOF",Vacant,false,true,1428,W,112TH,PL,60643,1168721.23209849,1830105.50527772,34,22,75,41.689326285549996,-87.65794010562485,"(41.689326285549996, -87.65794010562485)"
