Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
02/21/2017,Completed,02/23/2017,17-00981376,Sanitation Code Violation,,5845 W THOMAS ST,60651,1137093.68931949,1906733.39540228,29,15,25,41.90022877538845,-87.77189803545676,"(41.90022877538845, -87.77189803545676)"
02/21/2017,Completed,02/23/2017,17-00982968,Sanitation Code Violation,Other,4608 S SACRAMENTO AVE,60632,1157142.65436638,1873945.62857033,15,9,58,41.80987190601214,-87.69914647333954,"(41.80987190601214, -87.69914647333954)"
02/21/2017,Completed,02/23/2017,17-00983553,Sanitation Code Violation,Garbage in alley,5140 W ALTGELD ST,60639,1141699.49130898,1916149.45888602,31,25,19,41.925983529916,-87.75474721407463,"(41.925983529916, -87.75474721407463)"
02/21/2017,Completed,02/23/2017,17-00984137,Sanitation Code Violation,Garbage in yard,4840 W HUBBARD ST,60644,1143960.63405,1902569.590275,37,15,25,41.8886767276207,-87.74677973408275,"(41.8886767276207, -87.74677973408275)"
02/21/2017,Completed,02/23/2017,17-00984613,Sanitation Code Violation,Construction Site Cleanliness/Fence,461 N MCCLURG CT,60611,1179118.80351584,1903383.44792692,42,18,8,41.89017793688647,-87.6176416871419,"(41.89017793688647, -87.6176416871419)"
02/21/2017,Completed,02/23/2017,17-00984890,Sanitation Code Violation,Other,444 N ELIZABETH ST,60642,1167864.48928535,1903243.83218835,27,12,24,41.8900449700883,-87.65897641469753,"(41.8900449700883, -87.65897641469753)"
02/21/2017,Completed,02/23/2017,17-00985379,Sanitation Code Violation,Garbage in alley,2009 N SHEFFIELD AVE,60614,1169308.65861184,1913541.16302393,43,18,7,41.91827020426928,-87.65337305261686,"(41.91827020426928, -87.65337305261686)"
02/21/2017,Completed,02/23/2017,17-00985390,Sanitation Code Violation,Construction Site Cleanliness/Fence,1934 N KENMORE AVE,60614,1168952.85891674,1913012.68107373,43,18,7,41.91682775438172,-87.65469564214825,"(41.91682775438172, -87.65469564214825)"
02/21/2017,Completed,02/23/2017,17-00985396,Sanitation Code Violation,Construction Site Cleanliness/Fence,2432 N SHEFFIELD AVE,60614,1169212.18569597,1916471.26211081,43,19,7,41.92631264732456,-87.65364217043819,"(41.92631264732456, -87.65364217043819)"
02/21/2017,Completed,02/23/2017,17-00985412,Sanitation Code Violation,Dumpster not being emptied,624 W SCHUBERT AVE,60614,1171534.39588549,1918483.91863142,43,19,7,41.931784636501924,-87.64504983500342,"(41.931784636501924, -87.64504983500342)"
02/21/2017,Completed,02/23/2017,17-00985444,Sanitation Code Violation,Garbage in yard,1938 N HALSTED ST,60614,1170650.17329602,1913032.52833309,43,18,7,41.91684519162345,-87.64845919308812,"(41.91684519162345, -87.64845919308812)"
02/21/2017,Completed,02/23/2017,17-00985450,Sanitation Code Violation,Garbage in yard,1942 N HALSTED ST,60614,1170648.97329602,1913064.42833309,43,18,7,41.91693275317011,-87.64846266591348,"(41.91693275317011, -87.64846266591348)"
02/21/2017,Completed,02/23/2017,17-00985945,Sanitation Code Violation,Other,2400 W VAN BUREN ST,60612,1160471.42849473,1898099.10860175,27,11,28,41.87608361906399,-87.68626949840642,"(41.87608361906399, -87.68626949840642)"
02/21/2017,Completed,02/23/2017,17-00987009,Sanitation Code Violation,Garbage in yard,4740 N BERNARD ST,60625,1152527.74002119,1931283.22997596,33,17,14,41.96730432392096,-87.71455691462376,"(41.96730432392096, -87.71455691462376)"
02/21/2017,Completed,02/23/2017,17-00988690,Sanitation Code Violation,Other,6034 W NORTH AVE,60639,1135785.36847506,1910008.948579,29,25,25,41.909240694850084,-87.77662554344973,"(41.909240694850084, -87.77662554344973)"
02/21/2017,Completed,02/23/2017,17-00989987,Sanitation Code Violation,Garbage in yard,3434 W IOWA ST,60651,1153213.05468061,1905783.17907303,27,11,23,41.89731655281216,-87.71271578425464,"(41.89731655281216, -87.71271578425464)"
02/21/2017,Completed,02/23/2017,17-00992685,Sanitation Code Violation,Dumpster not being emptied,1101 N LEAMINGTON AVE,60651,1141827.652304,1906845.19020084,37,15,25,41.900449223139134,-87.75450701052027,"(41.900449223139134, -87.75450701052027)"
02/21/2017,Completed,02/23/2017,17-00996969,Sanitation Code Violation,Other,5615 W MONTROSE AVE,60634,1138043.39987848,1928694.65239807,38,16,15,41.96047572715905,-87.76787767147005,"(41.96047572715905, -87.76787767147005)"
02/21/2017,Completed,02/24/2017,17-00978235,Sanitation Code Violation,Garbage in yard,4009 N ELSTON AVE,60618,1151270.62941382,1926380.29960274,45,17,16,41.953875163535194,-87.71930837680536,"(41.953875163535194, -87.71930837680536)"
02/21/2017,Completed,02/24/2017,17-00981109,Sanitation Code Violation,Garbage in yard,6122 S EVANS AVE,60637,1182274.62012708,1864580.76527323,20,3,42,41.78362802416758,-87.60725682090312,"(41.78362802416758, -87.60725682090312)"
02/21/2017,Completed,02/24/2017,17-00984148,Sanitation Code Violation,Garbage in alley,1549 N KOLIN AVE,60651,1147097.60248913,1909855.20439179,26,25,23,41.90860981355594,-87.73507292126776,"(41.90860981355594, -87.73507292126776)"
02/21/2017,Completed,02/24/2017,17-00986021,Sanitation Code Violation,Garbage in yard,4848 S BISHOP ST,60609,1167484.92456637,1872594.7525684,20,9,61,41.80594925943184,-87.6612512256726,"(41.80594925943184, -87.6612512256726)"
