,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,FIPS
1805,2/14/17,Completed,2/17/17,17-00815528,Sanitation Code Violation,Dumpster not being emptied,8133 S VERNON AVE,60619,1180657.523,1851173,6,6,44,41.74687304,-87.61359694,"(41.74687304355176, -87.61359693920534)",170314402014010
1806,2/14/17,Completed,2/17/17,17-00820967,Sanitation Code Violation,Dumpster not being emptied,2015 W DIVISION ST,60622,1162749.46,1907992.5,1,12,24,41.90318446,-87.67762778,"(41.90318445825444, -87.67762778482202)",170312414004020
1807,2/14/17,Completed,2/20/17,17-00821331,Sanitation Code Violation,Other,1457 E 69TH PL,60637,1187271.486,1859204.169,5,3,43,41.76875695,-87.58910739,"(41.76875694559382, -87.58910739115817)",170314303002003
1808,2/14/17,Completed,2/20/17,17-00823612,Sanitation Code Violation,Garbage in alley,5435 S BISHOP ST,60609,1167590.5,1868700.857,20,9,61,41.7952617,-87.66097572,"(41.795261697935814, -87.66097572349778)",170316119001021
1809,2/14/17,Completed - Dup,2/21/17,17-00821428,Sanitation Code Violation,Garbage in alley,2941 W 71ST ST,60629,1157887.82,1857407.484,18,8,66,41.76447379,-87.69686234,"(41.76447379082104, -87.69686234009005)",170316609003002
1810,2/14/17,Completed,2/21/17,17-00817992,Sanitation Code Violation,Garbage in yard,2857 W 79TH ST,60652,1158327.94,1852111.87,18,8,70,41.74993286,-87.6953931,"(41.74993286032469, -87.69539310442781)",170317001002008
1811,2/14/17,Completed,2/21/17,17-00819528,Sanitation Code Violation,Overflowing carts,3001 W CULLERTON ST,60623,1156660.44,1890236.17,24,10,30,41.85458488,-87.70047498,"(41.85458487649971, -87.70047498119732)",170318417001002
1812,2/14/17,Completed,2/22/17,17-00824580,Sanitation Code Violation,Dumpster not being emptied,7742 S YATES BLVD,60649,1193542.448,1854096.82,7,4,43,41.75459079,-87.5662885,"(41.754590792287615, -87.56628850272202)",170314312001000
1813,2/14/17,Completed,2/22/17,17-00824589,Sanitation Code Violation,Garbage in yard,7743 S YATES BLVD,60649,1193542.648,1854090.12,7,4,43,41.7545724,-87.56628799,"(41.75457240206131, -87.56628798870645)",170314312001000
1814,2/14/17,Completed,2/22/17,17-00829103,Sanitation Code Violation,Other,4514 S VINCENNES AVE,60653,1180369.188,1875140.66,3,2,38,41.81264925,-87.61391872,"(41.81264924888235, -87.61391871735313)",170318360001008
1815,2/14/17,Completed - Dup,2/24/17,17-00816056,Sanitation Code Violation,Garbage in alley,6846 S NORMAL BLVD,60621,1174133.7,1859369.8,6,7,68,41.76951331,-87.63725877,"(41.769513314073016, -87.6372587688634)",170316812003012
1816,2/14/17,Completed - Dup,2/24/17,17-00816109,Sanitation Code Violation,Garbage in alley,6846 S NORMAL BLVD,60621,1174133.7,1859369.8,6,7,68,41.76951331,-87.63725877,"(41.769513314073016, -87.6372587688634)",170316812003012
1817,2/14/17,Completed,2/24/17,17-00816054,Sanitation Code Violation,Garbage in alley,6846 S NORMAL BLVD,60621,1174133.7,1859369.8,6,7,68,41.76951331,-87.63725877,"(41.769513314073016, -87.6372587688634)",170316812003012
1818,2/14/17,Completed,2/24/17,17-00817800,Sanitation Code Violation,Other,1119 S MOZART ST,60612,1157525.8,1895120.62,28,11,29,41.86797078,-87.69716589,"(41.8679707764018, -87.69716589275556)",170318386002009
1819,2/14/17,Completed,2/24/17,17-00818196,Sanitation Code Violation,Overflowing carts,1124 S RICHMOND ST,60612,1156860.56,1895072.226,28,11,29,41.86785148,-87.69960943,"(41.8678514796251, -87.69960943187058)",170318386002004
1820,2/14/17,Completed,2/24/17,17-00820646,Sanitation Code Violation,Construction Site Cleanliness/Fence,6700 S INDIANA AVE,60637,1178751.959,1860634.803,6,3,69,41.7728808,-87.62029199,"(41.77288080395448, -87.62029198688037)",170316904001006
1821,2/14/17,Completed,2/24/17,17-00826013,Sanitation Code Violation,Garbage in yard,7239 S CONSTANCE AVE,60649,1189629.662,1857219.84,7,3,43,41.76325546,-87.58052728,"(41.7632554641205, -87.58052728105145)",170314305002009
1822,2/14/17,Completed,2/28/17,17-00813740,Sanitation Code Violation,Garbage in yard,1643 W MARQUETTE RD,60636,1166435.198,1860278.092,16,7,67,41.77217329,-87.66545215,"(41.77217329420867, -87.66545215259288)",170316715001002
1823,2/14/17,Completed,3/1/17,17-00821395,Sanitation Code Violation,Garbage in yard,5342 S PAULINA ST,60609,1165918.15,1869275.866,16,9,61,41.79687532,-87.66709193,"(41.79687532196005, -87.66709192516764)",170316118002002
1824,2/14/17,Completed,3/2/17,17-00822849,Sanitation Code Violation,Dog feces in yard,6525 S RICHMOND ST,60629,1157837.252,1861226.538,17,8,66,41.77495487,-87.69694411,"(41.774954869567246, -87.69694411427066)",170316608004003
1825,2/14/17,Completed,3/3/17,17-00823723,Sanitation Code Violation,Garbage in yard,1039 W 90TH ST,60620,1170860.091,1845130.8,21,22,73,41.73051169,-87.64967303,"(41.730511689083635, -87.64967303218178)",170317302021007
1826,2/14/17,Completed,3/3/17,17-00823856,Sanitation Code Violation,Garbage in alley,9012 S CARPENTER ST,60620,1170897.091,1845051.2,21,22,73,41.73029245,-87.64953981,"(41.73029244886846, -87.64953980571208)",170317302021010
1827,2/14/17,Completed,3/7/17,17-00816957,Sanitation Code Violation,Dumpster not being emptied,9425 S ADA ST,60620,1168983.82,1842253.602,21,22,73,41.72265692,-87.65662929,"(41.7226569229064, -87.65662928964318)",170317302015013
1828,2/14/17,Completed,3/7/17,17-00821070,Sanitation Code Violation,Garbage in yard,1412 E 71ST PL,60619,1186855.524,1857871.631,8,3,43,41.76511021,-87.59067425,"(41.76511021065843, -87.59067425394048)",170314304001006
1829,2/14/17,Completed,3/7/17,17-00822421,Sanitation Code Violation,Construction Site Cleanliness/Fence,10957 S MICHIGAN AVE,60628,1178848.391,1832328.232,9,5,49,41.6952019,-87.62079754,"(41.695201898433375, -87.62079753644763)",170314909012032
1830,2/14/17,Completed,3/7/17,17-00828015,Sanitation Code Violation,Dumpster not being emptied,7812 S PAXTON AVE,60649,1192223.721,1853601.57,8,4,43,41.75326395,-87.57113723,"(41.75326394717608, -87.57113722667516)",170314312001022
1831,2/15/17,Completed,2/15/17,17-00833761,Sanitation Code Violation,Other,5127 S PULASKI RD,60632,1150569.193,1870245.543,23,8,62,41.79984891,-87.72335353,"(41.799848911616166, -87.72335353469992)",170316202001000
1832,2/15/17,Completed,2/15/17,17-00836508,Sanitation Code Violation,Other,3400 W FOSTER AVE,60625,1152777.846,1934340.872,39,17,13,41.97568972,-87.71355597,"(41.97568972108787, -87.71355596590631)",170318318004009
1833,2/15/17,Completed,2/15/17,17-00838587,Sanitation Code Violation,Overflowing carts,2021 W 17TH ST,60608,1163171.736,1891731.909,25,12,31,41.85855515,-87.67653379,"(41.858555151127824, -87.67653378513444)",170313109003001
1834,2/15/17,Completed,2/15/17,17-00839994,Sanitation Code Violation,Other,2512 N HALSTED ST,60614,1170515.27,1916968.41,43,19,7,41.9276484,-87.6488394,"(41.92764840056495, -87.64883939742015)",170310702002003
1835,2/15/17,Completed,2/15/17,17-00840906,Sanitation Code Violation,Dumpster not being emptied,3321 N LECLAIRE AVE,60641,1141778.403,1921701.739,31,16,15,41.94121808,-87.75431946,"(41.941218079393344, -87.75431945957374)",170311510012001
1836,2/15/17,Completed,2/15/17,17-00841743,Sanitation Code Violation,Dog feces in yard,3106 N DAVLIN CT,60618,1149982.241,1920340.108,30,25,21,41.93732563,-87.72420247,"(41.93732563445194, -87.72420247278573)",170312105012009
1837,2/15/17,Completed,2/15/17,17-00841868,Sanitation Code Violation,Dog feces in yard,5826 W MELROSE ST,60634,1136990.161,1921013.864,30,16,15,41.93941788,-87.77193493,"(41.93941788031593, -87.77193492566036)",170311512002014
1838,2/15/17,Completed - Dup,2/16/17,17-00840796,Sanitation Code Violation,Garbage in alley,4045 N FRANCISCO AVE,60618,1156327.318,1926748.88,33,17,16,41.95478565,-87.70070933,"(41.95478564974469, -87.70070933486332)",170311606021002
1839,2/15/17,Completed,2/16/17,17-00835453,Sanitation Code Violation,Garbage in yard,6739 W GRAND AVE,60707,1131018.06,1915214.333,36,25,18,41.9236085,-87.79401858,"(41.923608499426194, -87.79401858065894)",170318316005016
1840,2/15/17,Completed,2/16/17,17-00835529,Sanitation Code Violation,Construction Site Cleanliness/Fence,1898 W EVERGREEN AVE,60622,1163561.701,1909448.579,1,14,24,41.90716297,-87.67460319,"(41.907162969501904, -87.67460319193243)",170312414002002
1841,2/15/17,Completed,2/16/17,17-00836381,Sanitation Code Violation,Construction Site Cleanliness/Fence,5142 S TRIPP AVE,60632,1148901.068,1870176.972,23,8,57,41.79969306,-87.72947286,"(41.799693063601424, -87.72947286074644)",170315705001012
1842,2/15/17,Completed,2/16/17,17-00837291,Sanitation Code Violation,Dumpster not being emptied,2140 N LINCOLN AVE,60614,1172312.669,1914497.269,43,18,7,41.92082792,-87.64230789,"(41.92082791630188, -87.64230789438439)",170310713002009
1843,2/15/17,Completed,2/16/17,17-00839342,Sanitation Code Violation,Dog feces in yard,3650 W 62ND PL,60629,1153389.472,1862931.54,23,8,65,41.77972282,-87.71320414,"(41.779722820679204, -87.71320414014119)",170316501002016
1844,2/15/17,Completed,2/16/17,17-00840569,Sanitation Code Violation,Dog feces in yard,1714 S NEWBERRY AVE,60608,1171040.324,1891913.821,25,12,31,41.85888553,-87.64764579,"(41.8588855264425, -87.64764579316314)",170313103001001
1845,2/15/17,Completed,2/16/17,17-00840611,Sanitation Code Violation,Construction Site Cleanliness/Fence,2134 W 21ST PL,60608,1162471.799,1889718.614,25,12,31,41.85304514,-87.67915931,"(41.853045137329524, -87.67915930926686)",170318412001010
1846,2/15/17,Completed,2/16/17,17-00840654,Sanitation Code Violation,Garbage in yard,1941 W 21ST ST,60608,1163749.821,1890087.98,25,12,31,41.8540319,-87.67445815,"(41.85403190022645, -87.67445814881533)",170313109001017
1847,2/15/17,Completed,2/16/17,17-00840705,Sanitation Code Violation,Garbage in alley,2434 N ASHLAND AVE,60614,1165256.623,1916374.78,32,19,7,41.92613301,-87.6681797,"(41.92613301498578, -87.66817969664035)",170310707002013
1848,2/15/17,Completed,2/16/17,17-00840786,Sanitation Code Violation,Overflowing carts,1754 W 35TH ST,60609,1165145.728,1881506.9,12,9,59,41.83045506,-87.66957805,"(41.83045505659485, -87.6695780461063)",170318404002024
1849,2/15/17,Completed,2/16/17,17-00840851,Sanitation Code Violation,Dog feces in yard,1625 S LOOMIS ST,60608,1167301.1,1892093.18,25,12,31,41.85945883,-87.66136602,"(41.85945882851794, -87.66136601841635)",170313106001011
1850,2/15/17,Completed,2/16/17,17-00841799,Sanitation Code Violation,Dog feces in yard,2351 N LECLAIRE AVE,60639,1142000.155,1915248.31,36,25,19,41.92350511,-87.75366479,"(41.923505111050936, -87.75366479022858)",170311911005002
1851,2/15/17,Completed,2/16/17,17-00843375,Sanitation Code Violation,Other,6559 W 63RD ST,60638,1133693.84,1862029.927,23,8,64,41.7776157,-87.78543343,"(41.77761570074653, -87.78543343405366)",170316404001037
1852,2/15/17,Completed,2/16/17,17-00843443,Sanitation Code Violation,Garbage in yard,3579 S ARCHER AVE,60609,1162301.887,1880932.008,12,9,59,41.82893731,-87.68002825,"(41.82893731191635, -87.68002824982067)",170315905001003
1853,2/15/17,Completed,2/16/17,17-00844175,Sanitation Code Violation,Garbage in yard,4500 W WRIGHTWOOD AVE,60639,1145938.959,1917142.949,31,25,20,41.92863021,-87.73914377,"(41.928630207839, -87.73914376838948)",170312002004011
1854,2/15/17,Completed,2/16/17,17-00845526,Sanitation Code Violation,Other,5907 W WILSON AVE,60630,1136100.647,1929977.957,38,16,15,41.9640322,-87.77498956,"(41.96403219539318, -87.77498956309933)",170311504013014
1855,2/15/17,Completed,2/16/17,17-00846090,Sanitation Code Violation,Garbage in alley,6107 N CLAREMONT AVE,60659,1159545.569,1940488.532,40,24,2,41.9924221,-87.6884983,"(41.992422097546815, -87.6884983008881)",170310209013008
1856,2/15/17,Completed,2/16/17,17-00848334,Sanitation Code Violation,Garbage in yard,3610 N NOTTINGHAM AVE,60634,1128102.715,1923171.838,38,16,17,41.94549468,-87.80455054,"(41.94549468290593, -87.80455053798956)",170311703005022
1857,2/15/17,Completed,2/16/17,17-00851679,Sanitation Code Violation,Construction Site Cleanliness/Fence,6324 N SACRAMENTO AVE,60659,1155198.351,1941807.187,50,24,2,41.99612926,-87.70445324,"(41.99612925830944, -87.70445323626589)",170310207021010
1858,2/15/17,Completed,2/16/17,17-00851680,Sanitation Code Violation,Construction Site Cleanliness/Fence,6322 N SACRAMENTO AVE,60659,1155198.851,1941794.087,50,24,2,41.9960933,-87.70445175,"(41.99609330124945, -87.70445175089513)",170310207021010
1859,2/15/17,Completed,2/16/17,17-00851689,Sanitation Code Violation,Construction Site Cleanliness/Fence,6320 N SACRAMENTO AVE,60659,1155199.351,1941780.987,50,24,2,41.99605734,-87.70445027,"(41.99605734418924, -87.70445026552578)",170310207021010
1860,2/15/17,Completed - Dup,2/17/17,17-00835579,Sanitation Code Violation,Dumpster not being emptied,600 S WESTERN AVE,60612,1160486.904,1897300.234,28,11,28,41.87389111,-87.68623479,"(41.87389111412114, -87.68623479286053)",170318380002036
1861,2/15/17,Completed,2/17/17,17-00835238,Sanitation Code Violation,Dumpster not being emptied,1435 W MONTROSE AVE,60613,1165708.093,1929315.079,47,19,6,41.96163221,-87.66615066,"(41.9616322053105, -87.66615066334026)",170310601001000
1862,2/15/17,Completed,2/17/17,17-00836764,Sanitation Code Violation,Graffiti Commercial Vehicle,4758 S KEELER AVE,60632,1149162.634,1872745.925,14,8,57,41.80673761,-87.72844731,"(41.80673760984926, -87.72844731432363)",170315703001011
1863,2/15/17,Completed,2/17/17,17-00840099,Sanitation Code Violation,Overflowing carts,611 N MONTICELLO AVE,60624,1151942.817,1903829.218,27,11,23,41.89197981,-87.71743274,"(41.891979808244514, -87.71743274428073)",170312315004006
1864,2/15/17,Completed,2/17/17,17-00840697,Sanitation Code Violation,Garbage in yard,640 W WRIGHTWOOD AVE,60614,1171731.151,1917630.491,43,19,7,41.92943846,-87.644352,"(41.92943845722746, -87.64435199946284)",170310702001011
1865,2/15/17,Completed,2/17/17,17-00840902,Sanitation Code Violation,Garbage in yard,4151 N CAMPBELL AVE,60618,1158962.076,1927582.58,47,19,5,41.95701959,-87.69100054,"(41.957019588937676, -87.69100054019603)",170310503002002
1866,2/15/17,Completed,2/17/17,17-00841088,Sanitation Code Violation,Other,2345 W ALTGELD ST,60647,1160203.605,1916443.161,1,14,22,41.92642672,-87.68674521,"(41.92642671519708, -87.68674521153062)",170318309001036
1867,2/15/17,Completed,2/17/17,17-00841744,Sanitation Code Violation,Dog feces in yard,910 W 103RD ST,60643,1172025.165,1836532.333,34,22,73,41.70689078,-87.64565659,"(41.706890776913674, -87.64565659043554)",170317306003032
1868,2/15/17,Completed,2/17/17,17-00841797,Sanitation Code Violation,Dog feces in yard,2141 W AINSLIE ST,60625,1161079.74,1932517.719,47,20,4,41.97051803,-87.68307769,"(41.97051803075729, -87.68307769440953)",170310404014001
1869,2/15/17,Completed,2/17/17,17-00841800,Sanitation Code Violation,Dog feces in yard,713 N TROY ST,60612,1155246.926,1904581.092,27,12,23,41.8939773,-87.70527793,"(41.89397729731979, -87.70527792902298)",170318367002016
1870,2/15/17,Completed,2/17/17,17-00841866,Sanitation Code Violation,Dog feces in yard,3758 W MONTROSE AVE,60618,1150465.3,1928977.39,35,17,14,41.96101756,-87.72220079,"(41.96101756264143, -87.72220079351051)",170311406024005
1871,2/15/17,Completed,2/17/17,17-00843023,Sanitation Code Violation,Dumpster not being emptied,2701 N HALSTED ST,60614,1170467.706,1918401.09,43,19,7,41.93158078,-87.64897216,"(41.931580781747336, -87.64897215688845)",170310703001000
1872,2/15/17,Completed,2/17/17,17-00843445,Sanitation Code Violation,Construction Site Cleanliness/Fence,1938 N FRANCISCO AVE,60647,1156821.397,1912745.948,1,14,22,41.91635059,-87.69927374,"(41.916350589645894, -87.69927373778536)",170312225001004
1873,2/15/17,Completed,2/17/17,17-00844183,Sanitation Code Violation,Dog feces in yard,10631 S PARNELL AVE,60628,1174515.716,1834391.773,34,22,49,41.70096183,-87.63659967,"(41.700961826205585, -87.63659967269535)",170314911002006
1874,2/15/17,Completed,2/17/17,17-00845156,Sanitation Code Violation,Garbage in yard,2339 W MONROE ST,60612,1160860.264,1899483.047,27,12,28,41.87987322,-87.68480343,"(41.87987321919916, -87.68480343269826)",170312809001002
1875,2/15/17,Completed,2/17/17,17-00845933,Sanitation Code Violation,Garbage in yard,2727 N AUSTIN AVE,60639,1135924.548,1917623.19,30,25,19,41.93013258,-87.77593244,"(41.93013258368373, -87.77593244441074)",170311906013006
1876,2/15/17,Completed,2/17/17,17-00846239,Sanitation Code Violation,Other,4236 W AUGUSTA BLVD,60651,1147955.83,1906330.861,37,11,23,41.89892218,-87.73201093,"(41.89892218391064, -87.7320109343869)",170318421006010
1877,2/15/17,Completed,2/17/17,17-00846317,Sanitation Code Violation,Other,4939 W ALTGELD ST,60639,1143042.718,1916183.478,31,25,19,41.9260519,-87.7498106,"(41.926051904991624, -87.74981059809117)",170311908002013
1878,2/15/17,Completed,2/17/17,17-00847879,Sanitation Code Violation,Dumpster not being emptied,2322 W RICE ST,60622,1160769.984,1905612.44,1,12,24,41.89669467,-87.68496487,"(41.89669467077491, -87.68496487356536)",170312424002011
1879,2/15/17,Completed,2/17/17,17-00849572,Sanitation Code Violation,Garbage in yard,6818 S PARNELL AVE,60621,1173746.234,1859697.242,6,7,68,41.77042045,-87.63866934,"(41.77042045056751, -87.63866934492887)",170316812003010
1880,2/15/17,Completed,2/17/17,17-00849580,Sanitation Code Violation,Garbage in yard,6813 S PARNELL AVE,60621,1173745.334,1859730.742,6,7,68,41.7705124,-87.63867165,"(41.7705123984104, -87.63867165214029)",170316812003010
1881,2/15/17,Completed,2/17/17,17-00849625,Sanitation Code Violation,Garbage in yard,6823 S PARNELL AVE,60621,1173747.234,1859663.842,6,7,68,41.77032877,-87.63866667,"(41.770328774918376, -87.63866666820351)",170316812003010
1882,2/15/17,Completed,2/20/17,17-00840656,Sanitation Code Violation,Garbage in yard,6534 W 60TH PL,60638,1133879.526,1863704.63,13,8,64,41.78220815,-87.78471352,"(41.78220815101663, -87.78471352186932)",170316404001015
1883,2/15/17,Completed,2/20/17,17-00841798,Sanitation Code Violation,Dog feces in yard,9811 S AVENUE H,60617,1202787.592,1840693.273,10,4,52,41.71757939,-87.53286555,"(41.717579386563195, -87.5328655499169)",170315201001036
1884,2/15/17,Completed,2/21/17,17-00835050,Sanitation Code Violation,Overflowing carts,6543 S UNIVERSITY AVE,60637,1184677.396,1861845.481,5,3,42,41.77606615,-87.5985332,"(41.77606614917394, -87.59853319799342)",170318344003004
